release_date,id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration
1995-05-29,4Sz3oiU5VVaedxKacKu3EM,I'm So Lonesome I Could Cry - Single Version,19,0,['Hank Williams'],['1FClsNYBUoNFtGgzeG74dW'],0.681,0.153,4,-15.588,1,0.0304,0.863,0.00148,0.205,0.612,110.983,3,165
1974-04-01,7nE1VreQQcHDb1qPxOiqp1,In to the Night,19,0,['Sweet'],['3JaAGmSTpJK35DqWrDUzBz'],0.428,0.804,4,-6.46,1,0.111,0.032,0.563,0.141,0.588,99.762,4,263
1968-01-01,3ZVuUipymF3dYuHSGjaLae,La Juventud Se Va,29,0,['Sandro'],['5srsgtoePlsp0eQIXmta1O'],0.499,0.486,4,-9.679,0,0.0492,0.703,0.0,0.372,0.703,94.565,5,129
1966-01-01,0vO1kqeCsYKLVA5TulWGlt,Fjarlægjast fjöllin blá,1,0,['Þorvaldur Halldórsson'],['6G1PTP0g0mxiTq2KfIm0YN'],0.449,0.287,10,-12.264,1,0.0307,0.782,0.0,0.175,0.558,115.938,4,145
1982-01-01,5dl1CxZVVOMgmKXv0ahuoK,La Flor Azul - En Directo,35,0,['Mercedes Sosa'],['2HvyR5FsU37QMqVzIbGwl7'],0.74,0.633,9,-9.26,0,0.114,0.454,0.00774,0.94,0.616,109.446,4,195
1949-01-01,7bzeaDAYNdSa3GhsK3LyY4,Chhun Chhun Ghungharwa,2,0,"['Rajkumari', 'Zohrabai Ambalawali']","['1MmP6hxFlp8Wfv6afPqXRN', '4IbxoDWYegersIEUCd9OcY']",0.503,0.31,1,-12.0,1,0.0457,0.779,0.0,0.105,0.627,136.71,4,283
2001-01-01,3RSIUYQxsC6lAE76ctBVku,"Mickey Mouse March - From ""The Mickey Mouse Club""",43,0,"['The Mouseketeers', 'Jimmie Dodd']","['7vnmderMtsr4NY2OAr7bPZ', '3lXIWFdkU2fmvN6WO0vZWO']",0.703,0.609,3,-13.788,1,0.275,0.851,0.000515,0.525,0.846,130.957,4,161
1997-05-12,77lxbSUNIsH7kZMQbPat9f,Amor Ruín,11,0,['Sonido Caracol'],['2QoRWNLJ6A9M8f9F0ovGcM'],0.572,0.502,2,-7.152,1,0.0332,0.471,0.0,0.209,0.771,81.623,4,273
1963-09-21,5dpsBtO9gXpv9QRwBJA2ox,"The Thing In ""G""",12,0,['James Brown & The Famous Flames'],['32r72WOqqRO1DtSznId7Lr'],0.472,0.54,0,-5.224,1,0.0499,0.362,0.00887,0.313,0.645,131.507,4,368
1964-01-01,3SzTZZi8aNe6EDkuXP1eQl,Needles And Pins - Remastered,33,0,['Jackie DeShannon'],['0iVed2Qu7dmL0pIYCj1Xw8'],0.686,0.859,0,-6.766,1,0.0394,0.385,5.47e-06,0.1,0.842,113.597,4,160
2013-12-20,0ZB49MXGrBACsXiLJS5ZRp,"Two Spiritual Songs, Op. 10: II. Many Years (Vivat (2008)",0,0,['Kiev Chamber Choir'],['0dGQQCxO2lPSsWaUjCDpxh'],0.169,0.00618,11,-40.68,0,0.0398,0.984,0.126,0.178,0.0367,125.376,3,235
2011-10-31,0xYpheBTU6cR0iVss4IYMi,Chodź Ze Mną,42,0,['Power Of Trinity'],['1mmtkBkOsrKeOLJBQgFJoD'],0.567,0.924,4,-3.085,0,0.127,0.00732,0.0,0.102,0.724,152.13,4,218
1999-09-22,6ltSs3sxpQncoDdnTdG9b1,A Medida da Paixão,32,0,['Lenine'],['4YLBdrR3DVSMncm785NH6C'],0.523,0.306,4,-13.091,1,0.0273,0.928,0.000544,0.0759,0.186,93.358,3,193
1988-11-01,71OzN2JM6BoQD3JO9hiJFi,Sweet Jane,57,0,['Cowboy Junkies'],['3CYSRCHfilgR8DSbkCMp5j'],0.604,0.203,7,-22.191,1,0.0317,0.355,0.0846,0.111,0.802,167.329,4,215
1951-01-01,1BvyDJNzAuV5oxQYpS2JHv,Santa Claus Is Comin' To Town,4,0,"['Bing Crosby', 'The Andrews Sisters']","['6ZjFtWeHP9XN7FeKSUe80S', '2NCGI6dLTxLdI9XHdv7QfM']",0.564,0.424,10,-9.69,1,0.0681,0.807,0.0,0.168,0.949,170.086,4,164
1999-04-23,2oczN7g7yHMny4jAdMLKTh,五番街のマリ−へ,33,0,['ペドロ&カプリシャス'],['3mE9lduvuIBonSOoGRF9AT'],0.227,0.289,2,-11.903,1,0.04,0.932,3.17e-05,0.0906,0.2,173.466,4,242
1995-06-18,0qePvoU7zEMLDMcS6uH95N,Saco Azul - Remasterizado 2008,32,0,['Los Fabulosos Cadillacs'],['2FS22haX3FYbyOsUAkuYqZ'],0.5,0.853,10,-5.257,1,0.0442,0.0652,1.99e-05,0.111,0.394,97.954,4,216
2003-01-01,5D5JQOiyzEyGYNTLfBKWiD,Маленькая «с»,26,0,['Zveri'],['0ZTNvi1hBP0RCMVjTJEriJ'],0.72,0.674,4,-6.602,0,0.0824,0.0947,0.0,0.34,0.78,125.055,4,236
2016-09-16,3mz2XUXibVuKJ9rhxDOPl5,Utan dina andetag,43,0,['kent'],['4KXp3xtaz1wWXnu5u34eVX'],0.251,0.659,4,-5.127,0,0.0313,0.000719,0.000151,0.173,0.367,174.669,4,265
2012-09-18,5Q2bP4QKyM7nOPju1QVZiZ,Mujer Divina (with Adrián Dárgelos),50,0,"['Natalia Lafourcade', 'Adrian Dargelos']","['1hcdI2N1023RvSwLzTtdsp', '4F55zi79SZIr5PPOLTJ6cg']",0.764,0.577,9,-7.133,1,0.0302,0.183,1.53e-05,0.0859,0.82,109.951,4,209
1997-01-01,4NfihyD5xOn1ZlA4SiT4Qi,Tengo el Control - Real Life,32,0,['OV7'],['5zaT4Qu9otu6z4oyWjRqM2'],0.545,0.852,5,-3.719,1,0.156,0.226,0.0,0.176,0.48,176.015,4,203
1943-12-31,78tg0eoQOw25e2couVVTi1,Mera Jo Haal Ho So Ho,0,0,['Ramdulari'],['7qr5Bwa4d4wUYcxoTEaCoz'],0.585,0.157,11,-11.089,0,0.168,0.995,0.738,0.249,0.502,63.718,5,186
2013-01-01,7yxRU2cgmKXUfUS0NNtzMW,Fiúk Ölébe Lányok,37,1,['Tankcsapda'],['3QbmGjx9VYiu3fpG8NjIZI'],0.435,0.929,2,-5.116,1,0.0551,0.00151,0.0,0.0313,0.762,88.084,4,220
1998-04-01,0pe5DxAMLO9OnD9bUGzZx4,Орбит без сахара,55,0,['Splean'],['6rdFMVoMSEN4GGX98u6QTj'],0.582,0.819,0,-6.374,0,0.0319,0.0315,5.07e-06,0.106,0.969,136.957,4,138
1981-05-28,2K1FOfUwXla8bHS4Iy2EAE,Donnez-Moi Du Feu - Remastret,14,0,['Kim Larsen'],['2ZQifdPOptKHxTaYTLh0BC'],0.944,0.738,6,-10.628,1,0.0483,0.000335,0.256,0.0572,0.902,136.685,4,271
1983-01-01,4okDNqJIXoZv9eA0NsKQNP,Kungsgatans neon (16th Avenue),20,0,"['Mats Rådberg', 'Rankarna']","['5kPv9CTpuLRg4Lt7QvxxPD', '2FiI50ihwQtbvJQ3aIeiV4']",0.593,0.229,7,-13.997,1,0.0378,0.818,0.00474,0.0345,0.557,75.798,4,182
2008-07-14,69sn0qRbSiygNkzfD4UFhG,Sufoco,42,0,['João Bosco & Vinicius'],['7zIRO89G0FBAQtGMHO1Wa0'],0.717,0.886,1,-3.818,1,0.0464,0.0988,0.0,0.654,0.768,144.064,4,182
1956-01-01,5IWn6WhZsoSzrvlgwspr9D,Gina,15,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],0.294,0.3,3,-12.554,1,0.0311,0.915,7.72e-06,0.0896,0.345,93.479,4,166
2020-06-29,4SX0lWUXBPhHsl8EGDvjcV,F..k That,50,1,['Bastard!'],['0rPMhIBDbjXXVsg9tjCyB1'],0.857,0.761,9,-4.44,0,0.0603,0.0334,0.0277,0.0686,0.503,104.998,4,218
1989-01-01,1U9h72z41oj2HTzCdHCR3w,For Whom The Bell Tolls,26,1,['W.A.S.P.'],['3BVkDHWRvLJEyKdvhLbjsq'],0.536,0.941,11,-6.189,1,0.0582,0.000703,0.399,0.0917,0.302,111.059,4,228
2010-10-22,7qr2R4Wc72iixUDfMfEzBT,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13 Waltz of the Flowers",40,0,"['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']","['3MKCzCnpzw3TjUYs2v7vDA', '4GQwgdcDQwqtcHICjUNndp', '6uRJnvQ3f8whVnmeoecv5Z']",0.15,0.128,2,-20.46,1,0.0459,0.944,0.93,0.0703,0.113,46.771,3,416
1995-01-01,2PU3rT0Iz4ktNdDAfAEnE1,Retrofire,3,0,['HAM'],['0oxFfQiaEinJbDSrTVB6c4'],0.264,0.73,9,-12.369,1,0.0415,3.84e-05,0.00118,0.542,0.491,99.818,5,255
1997-08-05,6w0CyytWh0aSzR3z7FggKY,The Way I Feel,22,0,['Andrew Roachford'],['2s6dK0xYiInRqFdtqfBRkV'],0.629,0.7,2,-8.617,0,0.0347,0.038,0.0,0.15,0.528,90.349,4,225
1986-11-24,0bBC7jSwc3eSa7t5K4EFU4,Holy Mother - 1999 Remaster,33,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],0.517,0.51,11,-7.826,1,0.0232,0.364,0.0,0.101,0.312,77.736,4,296
1990-05-11,1T7y2QHquFDIXDELByNvke,Te Lo Digo,5,0,['Oceano'],['3Hz1j47p1SiZ9jlgMfkU01'],0.333,0.841,1,-6.948,1,0.0682,0.0211,0.000375,0.083,0.108,160.531,4,337
1938-12-31,3TQBpbSqVgUxGeYhbKoFbg,Sun Ri Albeli Malaniya,0,0,['Wahidan Bai'],['1DnBKwLATZoo2oUWaYDG6a'],0.288,0.185,5,-14.961,0,0.0523,0.984,0.757,0.634,0.37,66.338,3,200
2005-01-01,4o7Do5Qehf1nUYqu0z0zYp,Einmanna,19,0,['Lara'],['6WBMFOh0oUKGpPtHWXL3lG'],0.666,0.222,10,-13.015,1,0.0773,0.42,0.0,0.273,0.301,124.574,4,225
2014-01-27,3VZrlQQ4Ro9OendghWTcyk,Mozão,45,0,['Lucas Lucco'],['06cd30Cv9US973Ika84gDw'],0.722,0.718,7,-5.747,1,0.0271,0.77,0.000161,0.0928,0.433,124.987,4,249
1967-01-01,6z6SxLCvDJGMnfoTMkUvqb,Spelmannen,20,0,['Thorstein Bergman'],['6RN0Wp8CBr7bij8JzB1qG2'],0.491,0.1,9,-17.042,0,0.0369,0.899,0.0,0.12,0.355,60.84,4,208
2020-01-03,3wcWBTXMS4HSDx00Vhnuo6,2000 Years,2,0,"['Autarchii', 'Big Youth']","['7pF8nYvuQRUWrAZE3LHyQy', '2TdzGitZtbe3Zw3BB4SFEH']",0.675,0.739,1,-5.929,1,0.288,0.222,0.0,0.33,0.648,134.085,4,202
1997-02-10,5GpmN52Cd9nkTRDjbgcV0q,エアリスのテーマ,26,0,['Nobuo Uematsu'],['3V79CTgRnsDdJSTqKitROv'],0.176,0.0943,2,-12.231,1,0.0341,0.926,0.889,0.218,0.062,144.632,4,258
1982-08-01,4J84aeuo44acYSrc59C0iU,022 - In den Klauen des Tigers - Teil 09,28,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],0.663,0.49,7,-12.727,1,0.886,0.813,0.0,0.799,0.494,137.402,3,87
1946-01-12,6sbgSHcPZ6DqZXjBcDZi4Y,Cadillac a Model A - Remastered,1,0,['Texas Playboys'],['2wWK3Nzmq1QLYG37D1d9Qz'],0.749,0.305,11,-11.627,0,0.0413,0.844,0.0,0.0667,0.882,139.228,4,120
1995-07-25,0WccCTWCY2Jtlh1ddAUZxT,Tha Crossroads,52,0,['Bone Thugs-N-Harmony'],['5spEJXLwD1sKUdC2bnOHPg'],0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,4,224
1988-10-19,3slY9zt6oUOPDaUwRfgqzH,It's A Heartache,34,0,['Juice Newton'],['4L1z1IcfK7lbqx8izGHaw5'],0.703,0.494,0,-12.615,1,0.0453,0.0432,0.000214,0.0802,0.87,114.909,4,211
2005-01-01,6b3CWHNAKiJRqmgz6ZcWaB,Here We Go (feat. Kelly Rowland),54,1,"['Trina', 'Kelly Rowland']","['4PrinKSrmILmo0kERG0Ogn', '3AuMNF8rQAKOzjYppFNAoB']",0.814,0.494,8,-7.167,1,0.0846,0.624,0.0,0.0888,0.607,128.083,4,231
1999-01-01,7GdbsXmM2ysq18LQ0F0M2Q,Damaged,31,0,['Plumb'],['2tbxcCCM7A71cmkzuB8lyH'],0.614,0.633,10,-11.164,0,0.0314,0.488,0.0178,0.216,0.348,91.735,4,237
2012-12-06,7jOapCAUkxSLstjzVmTLpK,La Compatible - Instrumental,0,0,['Pedro Laza Y Sus Pelayeros'],['0CulHu6suXmBEZRI9pYgnk'],0.741,0.651,5,-7.874,1,0.0416,0.489,0.884,0.212,0.96,123.456,4,159
1980-01-01,2skOSjao8CoSr4oKclrERU,Die Young - 2008 Remaster,42,0,['Black Sabbath'],['5M52tdBnJaKSvOpJGz8mfZ'],0.316,0.797,3,-8.284,0,0.0385,0.00615,0.0134,0.067,0.0868,105.808,4,285
1990-06-02,2liGiifmqpHDUkJo5yeAMy,Idho Idho En Pallavi,38,0,"['S. P. Balasubrahmanyam', 'K. S. Chithra']","['2ae6PxICSOZHvjqiCcgon8', '2IUtwMti1OiT3lkW6RubgH']",0.533,0.337,0,-13.504,0,0.0422,0.817,1.73e-05,0.177,0.608,83.3,3,279
2005-09-21,4Vo0iTCUlkBfh1Xsx8o3wI,人生的歌,42,0,['Huang Yee Ling'],['1R7Wis2hE4DXcTYaJsqM8J'],0.561,0.454,1,-6.6,0,0.0314,0.786,0.0,0.135,0.303,123.852,4,351
2010-10-01,59PH6hzNfpoAteuLQRwGsM,Ha Ez A Vég - Live,22,0,['Kispál és a Borz'],['71buZyotrHSZMVkSTcDY8c'],0.487,0.923,4,-5.789,0,0.159,0.0531,8.61e-06,0.824,0.537,125.541,4,193
1996-01-24,3LmE3Vak1K5TMxa4BdFx1L,大阪ストラット - フルサイズ・アルバム・バージョン,16,0,['Ulfuls'],['6e9Wgn2800cCQcM0b4cNwt'],0.651,0.96,9,-7.267,1,0.0535,0.0644,0.0,0.0571,0.857,107.4,4,288
1986-09-29,21extzX26A1BEXAkllMPT4,Bizarre Love Triangle - 2015 Remaster,46,0,['New Order'],['0yNLKJebCb8Aueb54LYya3'],0.629,0.915,10,-6.567,1,0.0383,0.0666,0.793,0.0928,0.892,118.345,4,262
2001-01-01,6cQD50vL31GE4UooGpaYqK,Ligo Ligo,10,0,['Kaspars Dimiters'],['6impSh8vAzVZBsFTLURSeP'],0.663,0.829,7,-5.834,1,0.0904,0.107,0.0,0.271,0.733,121.692,4,236
1995-01-01,6DFxJ5NncVCnUnEaRRRWjh,Tekere,34,0,['Salif Keita'],['0VVnWF3KNaa5O7ESohKhAx'],0.791,0.884,5,-8.841,1,0.0339,0.297,0.0565,0.543,0.955,112.983,4,397
1937-12-31,4meaek0rcU63QxeszpFchc,"Schumann: Phantasiestücke, Op. 88 - 2. Humoreske",0,0,"['Robert Schumann', 'Martha Argerich', 'Gidon Kremer', 'Yuri Bashmet', 'Mischa Maisky']","['2UqjDAXnDxejEyE0CzfUrZ', '66MvLAvLznk5UOvASVGjk4', '24ibCRKLtfIZcfrixiBAsm', '6x1iIq6sH6TPtCA5IJjA4x', '6rlVhQqS15yJMO4DZqrq6I']",0.558,0.0438,5,-21.725,1,0.0451,0.981,0.66,0.121,0.281,105.388,4,404
2016-06-30,72QZBgRpxYAg24F0srGIAa,Don't You Want Me 2016 - Original Mix,0,0,['Infusion Productionz'],['0nrwTK6kPtPk87HHXcitF2'],0.605,0.993,11,-6.085,0,0.0593,0.000515,0.787,0.177,0.763,150.008,4,315
1943-12-31,2WWHxvWacRtAN8QIz85F4J,Naattiya Kalaiyae,0,0,['M. K. Thyagaraja Bhagavathar'],['64LJVsjBP6bkbacv9SmepY'],0.613,0.459,11,-8.518,1,0.0335,0.968,0.0342,0.459,0.905,88.318,4,174
1973-12-01,1ahIP4D6DZ3j5fykHnEF3M,Main Shair Badnaam,17,0,['Kishore Kumar'],['0GF4shudTAFv8ak9eWdd4Y'],0.256,0.323,4,-14.825,1,0.0364,0.855,4.09e-05,0.312,0.348,142.71,3,322
1965-12-31,772ZWwED0RGtCQN1oEtpQc,Timbalito,8,0,"['Tito Puente & His Orchestra', 'Santos Colón']","['1zN5Et4jcH3XQ0b60IGmp1', '3RTLdhg8OTJebOdXZ1oQsz']",0.598,0.663,10,-9.191,1,0.0414,0.784,0.0531,0.112,0.876,122.118,4,131
2010-01-01,7yhvflcXyqw1pQgCSnelZ4,Gudugudiya Sedi Nodo,38,0,['Raghu Dixit'],['72578usTM6Cj5qWsi471Nc'],0.676,0.79,2,-5.043,0,0.0486,0.392,4.11e-06,0.0745,0.518,94.936,4,295
1994-09-01,33l0j2dvypCIhEgMffltnC,El Jueguito,16,0,['Antony Santos'],['7pn6a27dluoURxDkdvxqqJ'],0.548,0.823,11,-7.103,0,0.192,0.206,0.00282,0.0726,0.736,174.829,4,351
1949-01-01,7EaMsD8VqQ8iaIff1K1zXb,"Pavane pour une infante défunte, M. 19",10,0,"['Maurice Ravel', 'Philippe Entremont']","['17hR0sYHpx7VYTMRfFUOmY', '4x2fCu6MNErew0pb64yOBO']",0.53,0.0437,7,-22.95,1,0.0583,0.994,0.927,0.117,0.191,76.725,4,403
2011-03-05,6RIavCBSfZMUWpuZYTwEqM,Zambita Del Musiquero,39,0,['Los Huayra'],['796YUyTCTkXZAZg4CLUoWl'],0.786,0.867,9,-5.863,0,0.0363,0.551,0.0,0.149,0.79,93.001,3,180
1957-06-20,0J2BwhULmcrOkRmQxcZQWN,Tell Me Why,26,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],0.378,0.101,0,-13.165,1,0.0355,0.91,3.6e-05,0.18,0.374,76.96,4,127
2013-01-01,19skXJqjgxh3XeGWUJsyki,Dear Boy,37,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],0.686,0.581,9,-5.911,1,0.113,0.000274,0.0987,0.3,0.252,124.995,4,479
2013-01-01,1LmRanDb67SeodzKAD79o6,Daj pravú ruku vpred,23,0,"['Mária Podhradská', 'Richard Čanaky', 'Spievankovo']","['1wRONflv4zBkvQPAXZs3M0', '464j3SBqbOebKrmdnBsWtU', '6EGqiGJnMfHsc0t3tTvOuR']",0.617,0.668,0,-6.32,1,0.0318,0.0376,0.0,0.064,0.943,152.001,4,82
2017-03-03,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,79,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4,261
1997-11-26,4prI5uVHzhMlV9e8WhZO1i,Por Volverte a Amar,38,0,['Gustavo Lara'],['5fyAJtTzITeqGwxxtoYnaa'],0.601,0.561,11,-9.812,1,0.0346,0.103,0.0,0.107,0.421,141.765,4,267
1968-12-15,6KIgsuo0xLZvbiWflLaIku,La rue des coeurs perdus - Remasterisé en 2016,24,0,['Françoise Hardy'],['7x3f7c0fBanNlQwpx1255g'],0.314,0.367,8,-8.975,1,0.0301,0.795,0.0592,0.0784,0.443,86.095,4,126
1939-01-01,4WojdHXGyE6znSJanrcmQX,"5 Deutsche Tänze mit 7 Trios und einer Coda, D. 89: No. 1, Deutscher Tanz - Trio I - Trio II in C Major",0,0,"['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']","['2p0UyoPfYfI76PCStuXfOP', '5X3hmAle6klG0VvstAnvyD', '3gacryguGmpmCvgPGt2CBI']",0.328,0.155,0,-20.727,1,0.0439,0.869,0.814,0.217,0.379,143.354,3,172
2011-04-11,6kYq7K5Gs9Yhj9DTBNP0wK,Blueberry Hill - 1993 Remaster,0,0,['John Barry & His Orchestra'],['779Ft5lZogITuoY0W3sYPL'],0.63,0.588,9,-9.261,1,0.0359,0.865,0.939,0.306,0.882,62.332,4,105
1951-01-01,0tMdCYb8s3sQAZ6QGZUXgW,"Septet in E-Flat Major, Op. 20: II. Adagio cantabile",0,0,"['Ludwig van Beethoven', 'Arturo Toscanini']","['2wOqMjp9TyABvtHdOSOTUS', '4xpgBZSojKNEQqQHXrwSXA']",0.145,0.0835,8,-19.702,1,0.0432,0.955,0.839,0.11,0.0968,68.331,4,483
1995-01-01,1nUQvAd7sGKcTcZIS0Z0J2,真永遠,23,0,['Andy Lau'],['2n3uDrupL8UtFSeZhY38MS'],0.436,0.306,1,-14.248,1,0.0329,0.459,2.32e-06,0.087,0.121,77.689,4,254
1959-01-01,60YYu7rvqM281GA6fHOAOF,Agua Pa' MI,12,0,"['La Sonora Matancera', 'Celia Cruz']","['01p7Homi0d4XxZ06f2NYYD', '2weA6hhVqTIN2gSn9PUB9U']",0.764,0.644,10,-6.149,1,0.0708,0.939,2.43e-05,0.0654,0.93,103.496,4,186
1994-03-22,1oShuNKr9dBl2jQFB8W5w8,Go,11,0,['Мастер'],['3Gocx0waYCfV2wx0d5nKzs'],0.451,0.934,4,-4.877,0,0.056,1.87e-05,0.862,0.55,0.435,162.124,4,100
1982-04-09,5zEJAVUt4fiuSIh6eHNOUg,Marea Negra,17,0,['Topo'],['6XC3SG7i2Eogjgm9uKPd8a'],0.729,0.509,9,-12.608,1,0.0451,0.0531,0.000769,0.111,0.579,108.337,4,253
1988-01-01,5BsOb3PMGwsMKTRpkabonh,Bernadette - Single Version (Mono ),7,0,['Four Tops'],['7fIvjotigTGWqjIz6EP1i4'],0.655,0.692,6,-11.728,1,0.0303,0.164,0.0,0.821,0.668,111.253,4,184
2018-10-26,0njCMF5v4zYAtNe3tkaRSC,Sh*t Blvd,50,0,['Måneskin'],['0lAWpj5szCSwM4rUMHYmrr'],0.709,0.714,11,-3.821,0,0.0447,0.0943,0.0,0.101,0.671,103.897,4,203
1958-01-01,71d7M69dvtdSnke6mIfhwD,Fantasy,12,0,['Les Paul & Mary Ford'],['6yEEsr3AiZ2BZqtyyOmPM6'],0.505,0.723,5,-7.549,1,0.0275,0.732,6.5e-06,0.135,0.779,133.579,4,135
1991-06-01,2YS8FuvuLFTuYYdRHyXWIL,Wenn der Neid net wär,8,0,"['Walter Heider', 'Leopold Heider', 'Lothar Steup-Trio']","['6olZP51re1iNpGOYnwNdCo', '7syaiwV5X5KGgFxYXmdNzj', '0HLO9t6rVhQQ2og1fH8nsm']",0.569,0.478,5,-10.1,1,0.0509,0.693,0.0,0.315,0.726,106.657,4,130
2017-03-03,2RttW7RAu5nOAfq6YFvApB,Happier,83,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,4,208
2009-01-01,1E3yLLGv6fK3UM3fc9dAuL,De Kop Van De Kat Is Jarig,37,0,['V.O.F. De Kunst'],['3iAS2g4qFW5aHDv4fOtXGl'],0.679,0.422,2,-11.13,1,0.0857,0.528,1.71e-06,0.113,0.863,98.671,4,82
1996-01-01,03puqRZHmxyRgX2c1onu84,Manasuna Mansuga,40,0,"['Hariharan', 'K. S. Chithra']","['2NoJ7NuNs9nyj8Thoh1kbu', '2IUtwMti1OiT3lkW6RubgH']",0.411,0.256,2,-15.704,1,0.0992,0.279,3.86e-06,0.08,0.213,175.705,4,429
1963-05-12,2UZujxOdad6CgViXcecHy6,Something To Live For,16,0,['Billy Strayhorn'],['6RbBDzGJqAROG0LP9TrXfW'],0.406,0.0971,7,-20.74,1,0.0358,0.985,0.882,0.129,0.151,91.429,4,182
2016-11-17,2UAzLKv2XWobyPtQuxE2Qc,Percherón,52,0,['El Reino Infantil'],['6EMoWayH9WulC8F8b6m3BH'],0.871,0.551,0,-6.233,1,0.0422,0.263,0.0,0.332,0.835,119.87,4,120
1996-09-12,7qNtV5oSvYLPOlvWjRQ0qa,Le cose che vivi,34,0,['Laura Pausini'],['2e4nwiX8ZCU09LGLOpeqTH'],0.518,0.621,9,-5.117,0,0.0271,0.237,0.0,0.146,0.406,151.874,4,269
1974-07-01,7mY3avkXKYhKHw9aZ2H9Ju,B Minor Jam,29,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],0.666,0.101,10,-17.759,1,0.0446,0.918,0.889,0.0995,0.315,114.435,3,431
1965-12-01,3tvkA8yhUZw5R6sw5kIMqE,בוקר טוב - 1965,17,0,"['Cast of ""Ootz-Li Gootz-Li""']",['1BSY68U8iUGum0YKGh6HxM'],0.719,0.51,7,-8.796,1,0.161,0.874,3.79e-06,0.103,0.778,132.371,4,262
1989-03-20,2LYgyIrRMFAIaNQv3J9qAy,ฝังไว้ในผืนดิน,36,0,['Billy Ogan'],['6WYaFJXCm7DgZCsfKvmznS'],0.652,0.498,4,-7.276,1,0.0272,0.662,0.0,0.0715,0.336,122.064,4,219
2002-09-20,7wGT0yhnAeZZGWoJGDASMZ,Asto Mi Me Halas,16,0,['Triantafillos'],['21DdJEcvxk3t2u53LWUQ0H'],0.799,0.852,1,-6.168,0,0.0286,0.0656,0.0,0.0653,0.628,130.023,4,220
1996-04-29,5Zs4IHUt5HcOSUnlwKKKvF,The Frog Princess,28,0,['The Divine Comedy'],['7EV6jW6dotBdvsHj6xPixi'],0.554,0.65,4,-7.27,1,0.0292,0.135,0.0,0.139,0.467,139.977,4,313
2016-03-04,06lFCAREFU5EghzgbchkIC,Elle te balade,47,0,['Jul'],['3IW7ScrzXmPvZhB27hmfgy'],0.84,0.637,0,-5.267,0,0.0502,0.785,0.0,0.106,0.514,126.987,4,189
2020-08-06,4zsiMjB0794HztyqUkD3Zi,Sogra - Ao Vivo,67,0,"['Dilsinho', 'Henrique & Juliano']","['4NUePmzDvCYqilXBFa91Hg', '3p7PcrEHaaKLJnPUGOtRlT']",0.52,0.74,11,-7.185,1,0.0703,0.555,0.0,0.951,0.778,138.097,4,177
2021-01-28,5glMxRMRHGBRj6bydBjoPM,FALA MAL DE MIM,83,0,"['PEDRO SAMPAIO', 'Daniel Caon', 'Wesley Safadão']","['5wbf52LA6kcaboHSN6NEF1', '1NNT7LXreEsY7C0bHlCWDp', '1AL2GKpmRrKXkYIcASuRFa']",0.695,0.805,8,-4.351,1,0.0959,0.333,0.0,0.0794,0.673,165.036,4,154
2021-01-15,64rqvMhAPLLEag310IG3z9,Greek Tragedy - Oliver Nelson TikTok Remix,73,0,"['The Wombats', 'Oliver Nelson']","['0Ya43ZKWHTKkAbkoJJkwIB', '4QAp87iZerUP9PKxtLhmW1']",0.736,0.764,8,-6.736,0,0.0482,0.222,0.00154,0.192,0.404,112.033,4,306
1960-05-01,28oQwvCYJ6Z22Q3bYzkBwK,Have I Told You Lately That I Love You,28,0,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],0.461,0.163,7,-16.427,1,0.0303,0.233,0.797,0.0896,0.294,86.128,4,158
1973-01-01,1WYokrkFOb9TFVuTrmxTTt,Tequila Sunrise - 2013 Remaster,67,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,4,173
1926-01-01,2cODstPu4nOAIFfwnvNEwx,Moi J'fais Mes Coups En Dessous,0,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],0.166,1.0,4,-4.373,0,0.0643,0.131,0.311,0.333,1e-05,116.707,3,190
